Date,Vicinity,Area,Region,Confirmed,New_cases_diff,New_cases,Area.b,Population,Percent ,Rate
3-Mar-20,,Ontario,Canada,20,2,2,Ontario,14711868,1.36E-06,1.36E-06
4-Mar-20,,Ontario,Canada,20,0,0,Ontario,14711869,1.36E-06,1.36E-06
5-Mar-20,,Ontario,Canada,22,2,2,Ontario,14711870,1.50E-06,1.50E-06
6-Mar-20,,Ontario,Canada,25,3,3,Ontario,14711871,1.70E-06,1.70E-06
7-Mar-20,,Ontario,Canada,28,3,3,Ontario,14711872,1.90E-06,1.90E-06
8-Mar-20,,Ontario,Canada,29,1,1,Ontario,14711873,1.97E-06,1.97E-06
9-Mar-20,,Ontario,Canada,34,5,5,Ontario,14711874,2.31E-06,2.31E-06
10-Mar-20,,Ontario,Canada,36,2,2,Ontario,14711875,2.45E-06,2.45E-06
11-Mar-20,,Ontario,Canada,41,5,5,Ontario,14711876,2.79E-06,2.79E-06
12-Mar-20,,Ontario,Canada,42,1,1,Ontario,14711877,2.85E-06,2.85E-06
13-Mar-20,,Ontario,Canada,74,32,32,Ontario,14711878,5.03E-06,5.03E-06
14-Mar-20,,Ontario,Canada,79,5,5,Ontario,14711879,5.37E-06,5.37E-06
15-Mar-20,,Ontario,Canada,104,25,25,Ontario,14711880,7.07E-06,7.07E-06
16-Mar-20,,Ontario,Canada,177,73,73,Ontario,14711881,1.20E-05,1.20E-05
17-Mar-20,,Ontario,Canada,185,8,8,Ontario,14711882,1.26E-05,1.26E-05
18-Mar-20,,Ontario,Canada,221,36,36,Ontario,14711883,1.50E-05,1.50E-05
19-Mar-20,,Ontario,Canada,257,36,36,Ontario,14711884,1.75E-05,1.75E-05
20-Mar-20,,Ontario,Canada,308,51,51,Ontario,14711885,2.09E-05,2.09E-05
21-Mar-20,,Ontario,Canada,377,69,69,Ontario,14711886,2.56E-05,2.56E-05
22-Mar-20,,Ontario,Canada,425,48,48,Ontario,14711887,2.89E-05,2.89E-05
23-Mar-20,,Ontario,Canada,503,78,78,Ontario,14711888,3.42E-05,3.42E-05
24-Mar-20,,Ontario,Canada,588,85,85,Ontario,14711889,4.00E-05,4.00E-05
25-Mar-20,,Ontario,Canada,688,100,100,Ontario,14711890,4.68E-05,4.68E-05
26-Mar-20,,Ontario,Canada,858,170,170,Ontario,14711891,5.83E-05,5.83E-05
27-Mar-20,,Ontario,Canada,994,136,136,Ontario,14711892,6.76E-05,6.76E-05
28-Mar-20,,Ontario,Canada,1144,150,150,Ontario,14711893,7.78E-05,7.78E-05
29-Mar-20,,Ontario,Canada,1355,211,211,Ontario,14711894,9.21E-05,9.21E-05
30-Mar-20,,Ontario,Canada,1706,351,351,Ontario,14711895,0.000115961,0.000115961
31-Mar-20,,Ontario,Canada,1966,260,260,Ontario,14711896,0.000133633,0.000133633
1-Apr-20,,Ontario,Canada,2392,426,426,Ontario,14711897,0.00016259,0.00016259
2-Apr-20,,Ontario,Canada,2793,401,401,Ontario,14711898,0.000189846,0.000189846
3-Apr-20,,Ontario,Canada,3255,462,462,Ontario,14711899,0.000221249,0.000221249
4-Apr-20,,Ontario,Canada,3630,375,375,Ontario,14711900,0.000246739,0.000246739
5-Apr-20,,Ontario,Canada,4354,724,724,Ontario,14711901,0.000295951,0.000295951
6-Apr-20,,Ontario,Canada,4347,-7,0,Ontario,14711902,0.000295475,0.000295475
7-Apr-20,,Ontario,Canada,4726,379,379,Ontario,14711903,0.000321236,0.000321236
8-Apr-20,,Ontario,Canada,5276,550,550,Ontario,14711904,0.000358621,0.000358621
9-Apr-20,,Ontario,Canada,5759,483,483,Ontario,14711905,0.000391452,0.000391452
10-Apr-20,,Ontario,Canada,6237,478,478,Ontario,14711906,0.000423942,0.000423942
11-Apr-20,,Ontario,Canada,6648,411,411,Ontario,14711907,0.000451879,0.000451879
12-Apr-20,,Ontario,Canada,7049,401,401,Ontario,14711908,0.000479136,0.000479136
13-Apr-20,,Ontario,Canada,7470,421,421,Ontario,14711909,0.000507752,0.000507752
14-Apr-20,,Ontario,Canada,7953,483,483,Ontario,14711910,0.000540582,0.000540582
15-Apr-20,,Ontario,Canada,8447,494,494,Ontario,14711911,0.000574161,0.000574161
16-Apr-20,,Ontario,Canada,9840,1393,1393,Ontario,14711912,0.000668846,0.000668846
17-Apr-20,,Ontario,Canada,10456,616,616,Ontario,14711913,0.000710717,0.000710717
18-Apr-20,,Ontario,Canada,11013,557,557,Ontario,14711914,0.000748577,0.000748577
19-Apr-20,,Ontario,Canada,11561,548,548,Ontario,14711915,0.000785826,0.000785826
20-Apr-20,,Ontario,Canada,12063,502,502,Ontario,14711916,0.000819948,0.000819948
21-Apr-20,,Ontario,Canada,12715,652,652,Ontario,14711917,0.000864265,0.000864265
22-Apr-20,,Ontario,Canada,13718,1003,1003,Ontario,14711918,0.000932441,0.000932441
23-Apr-20,,Ontario,Canada,14068,350,350,Ontario,14711919,0.000956231,0.000956231
24-Apr-20,,Ontario,Canada,14550,482,482,Ontario,14711920,0.000988994,0.000988994
25-Apr-20,,Ontario,Canada,15012,462,462,Ontario,14711921,0.001020397,0.001020397
26-Apr-20,,Ontario,Canada,15568,556,556,Ontario,14711922,0.001058189,0.001058189
27-Apr-20,,Ontario,Canada,15970,402,402,Ontario,14711923,0.001085514,0.001085514
28-Apr-20,,Ontario,Canada,16500,530,530,Ontario,14711924,0.001121539,0.001121539
29-Apr-20,,Ontario,Canada,16978,478,478,Ontario,14711925,0.00115403,0.00115403
30-Apr-20,,Ontario,Canada,17395,417,417,Ontario,14711926,0.001182374,0.001182374
1-May-20,,Ontario,Canada,17880,485,485,Ontario,14711927,0.00121534,0.00121534
2-May-20,,Ontario,Canada,18321,441,441,Ontario,14711928,0.001245316,0.001245316
3-May-20,,Ontario,Canada,18574,253,253,Ontario,14711929,0.001262513,0.001262513
4-May-20,,Ontario,Canada,19097,523,523,Ontario,14711930,0.001298062,0.001298062
5-May-20,,Ontario,Canada,19468,371,371,Ontario,14711931,0.00132328,0.00132328
6-May-20,,Ontario,Canada,19910,442,442,Ontario,14711932,0.001353323,0.001353323
7-May-20,,Ontario,Canada,20388,478,478,Ontario,14711933,0.001385814,0.001385814
8-May-20,,Ontario,Canada,20826,438,438,Ontario,14711934,0.001415585,0.001415585
9-May-20,,Ontario,Canada,21148,322,322,Ontario,14711935,0.001437472,0.001437472
10-May-20,,Ontario,Canada,21469,321,321,Ontario,14711936,0.001459291,0.001459291
11-May-20,,Ontario,Canada,21817,348,348,Ontario,14711937,0.001482945,0.001482945
12-May-20,,Ontario,Canada,22158,341,341,Ontario,14711938,0.001506124,0.001506124
13-May-20,,Ontario,Canada,22516,358,358,Ontario,14711939,0.001530458,0.001530458
14-May-20,,Ontario,Canada,22865,349,349,Ontario,14711940,0.00155418,0.00155418
15-May-20,,Ontario,Canada,23258,393,393,Ontario,14711941,0.001580893,0.001580893
16-May-20,,Ontario,Canada,23645,387,387,Ontario,14711942,0.001607198,0.001607198
17-May-20,,Ontario,Canada,23974,329,329,Ontario,14711943,0.00162956,0.00162956
18-May-20,,Ontario,Canada,24286,312,312,Ontario,14711944,0.001650768,0.001650768
19-May-20,,Ontario,Canada,24755,469,469,Ontario,14711945,0.001682646,0.001682646
20-May-20,,Ontario,Canada,25197,442,442,Ontario,14711946,0.00171269,0.00171269
21-May-20,,Ontario,Canada,25595,398,398,Ontario,14711947,0.001739743,0.001739743
22-May-20,,Ontario,Canada,26085,490,490,Ontario,14711948,0.001773049,0.001773049
23-May-20,,Ontario,Canada,26560,475,475,Ontario,14711949,0.001805335,0.001805335
24-May-20,,Ontario,Canada,26897,337,337,Ontario,14711950,0.001828242,0.001828242
25-May-20,,Ontario,Canada,27302,405,405,Ontario,14711951,0.00185577,0.00185577
26-May-20,,Ontario,Canada,27624,322,322,Ontario,14711952,0.001877657,0.001877657
27-May-20,,Ontario,Canada,27943,319,319,Ontario,14711953,0.00189934,0.00189934
28-May-20,,Ontario,Canada,28320,377,377,Ontario,14711954,0.001924965,0.001924965
29-May-20,,Ontario,Canada,28700,380,380,Ontario,14711955,0.001950794,0.001950794
30-May-20,,Ontario,Canada,29023,323,323,Ontario,14711956,0.001972749,0.001972749
31-May-20,,Ontario,Canada,29390,367,367,Ontario,14711957,0.001997695,0.001997695
1-Jun-20,,Ontario,Canada,29845,455,455,Ontario,14711958,0.002028622,0.002028622
2-Jun-20,,Ontario,Canada,30259,414,414,Ontario,14711959,0.002056762,0.002056762
3-Jun-20,,Ontario,Canada,30603,344,344,Ontario,14711960,0.002080144,0.002080144
4-Jun-20,,Ontario,Canada,30946,343,343,Ontario,14711961,0.002103459,0.002103459
5-Jun-20,,Ontario,Canada,31359,413,413,Ontario,14711962,0.002131531,0.002131531
6-Jun-20,,Ontario,Canada,31620,261,261,Ontario,14711963,0.002149271,0.002149271
7-Jun-20,,Ontario,Canada,32096,476,476,Ontario,14711964,0.002181626,0.002181626
8-Jun-20,,Ontario,Canada,32395,299,299,Ontario,14711965,0.002201949,0.002201949
9-Jun-20,,Ontario,Canada,32678,283,283,Ontario,14711966,0.002221185,0.002221185
10-Jun-20,,Ontario,Canada,32936,258,258,Ontario,14711967,0.002238722,0.002238722
11-Jun-20,,Ontario,Canada,33173,237,237,Ontario,14711968,0.002254831,0.002254831
12-Jun-20,,Ontario,Canada,33378,205,205,Ontario,14711969,0.002268765,0.002268765
13-Jun-20,,Ontario,Canada,33625,247,247,Ontario,14711970,0.002285554,0.002285554
22-Jan-20,,Prince Edward Island,Canada,0,-33625,0,Prince Edward Island,158158,0,0
23-Jan-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158159,0,0
24-Jan-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158160,0,0
25-Jan-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158161,0,0
26-Jan-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158162,0,0
27-Jan-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158163,0,0
28-Jan-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158164,0,0
29-Jan-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158165,0,0
30-Jan-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158166,0,0
31-Jan-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158167,0,0
1-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158168,0,0
2-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158169,0,0
3-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158170,0,0
4-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158171,0,0
5-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158172,0,0
6-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158173,0,0
7-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158174,0,0
8-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158175,0,0
9-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158176,0,0
10-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158177,0,0
11-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158178,0,0
12-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158179,0,0
13-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158180,0,0
14-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158181,0,0
15-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158182,0,0
16-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158183,0,0
17-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158184,0,0
18-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158185,0,0
19-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158186,0,0
20-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158187,0,0
21-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158188,0,0
22-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158189,0,0
23-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158190,0,0
24-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158191,0,0
25-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158192,0,0
26-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158193,0,0
27-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158194,0,0
28-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158195,0,0
29-Feb-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158196,0,0
1-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158197,0,0
2-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158198,0,0
3-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158199,0,0
4-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158200,0,0
5-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158201,0,0
6-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158202,0,0
7-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158203,0,0
8-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158204,0,0
9-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158205,0,0
10-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158206,0,0
11-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158207,0,0
12-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158208,0,0
13-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158209,0,0
14-Mar-20,,Prince Edward Island,Canada,0,0,0,Prince Edward Island,158210,0,0
15-Mar-20,,Prince Edward Island,Canada,1,1,1,Prince Edward Island,158211,6.32E-06,6.32E-06
16-Mar-20,,Prince Edward Island,Canada,1,0,0,Prince Edward Island,158212,6.32E-06,6.32E-06
17-Mar-20,,Prince Edward Island,Canada,1,0,0,Prince Edward Island,158213,6.32E-06,6.32E-06
18-Mar-20,,Prince Edward Island,Canada,1,0,0,Prince Edward Island,158214,6.32E-06,6.32E-06
19-Mar-20,,Prince Edward Island,Canada,2,1,1,Prince Edward Island,158215,1.26E-05,1.26E-05
20-Mar-20,,Prince Edward Island,Canada,2,0,0,Prince Edward Island,158216,1.26E-05,1.26E-05
21-Mar-20,,Prince Edward Island,Canada,2,0,0,Prince Edward Island,158217,1.26E-05,1.26E-05
22-Mar-20,,Prince Edward Island,Canada,3,1,1,Prince Edward Island,158218,1.90E-05,1.90E-05
23-Mar-20,,Prince Edward Island,Canada,3,0,0,Prince Edward Island,158219,1.90E-05,1.90E-05
24-Mar-20,,Prince Edward Island,Canada,3,0,0,Prince Edward Island,158220,1.90E-05,1.90E-05
25-Mar-20,,Prince Edward Island,Canada,5,2,2,Prince Edward Island,158221,3.16E-05,3.16E-05
26-Mar-20,,Prince Edward Island,Canada,5,0,0,Prince Edward Island,158222,3.16E-05,3.16E-05
27-Mar-20,,Prince Edward Island,Canada,9,4,4,Prince Edward Island,158223,5.69E-05,5.69E-05
28-Mar-20,,Prince Edward Island,Canada,11,2,2,Prince Edward Island,158224,6.95E-05,6.95E-05
29-Mar-20,,Prince Edward Island,Canada,11,0,0,Prince Edward Island,158225,6.95E-05,6.95E-05
30-Mar-20,,Prince Edward Island,Canada,18,7,7,Prince Edward Island,158226,0.000113761,0.000113761
31-Mar-20,,Prince Edward Island,Canada,21,3,3,Prince Edward Island,158227,0.000132721,0.000132721
1-Apr-20,,Prince Edward Island,Canada,21,0,0,Prince Edward Island,158228,0.00013272,0.00013272
2-Apr-20,,Prince Edward Island,Canada,22,1,1,Prince Edward Island,158229,0.000139039,0.000139039
3-Apr-20,,Prince Edward Island,Canada,22,0,0,Prince Edward Island,158230,0.000139038,0.000139038
4-Apr-20,,Prince Edward Island,Canada,22,0,0,Prince Edward Island,158231,0.000139037,0.000139037
5-Apr-20,,Prince Edward Island,Canada,22,0,0,Prince Edward Island,158232,0.000139036,0.000139036
6-Apr-20,,Prince Edward Island,Canada,22,0,0,Prince Edward Island,158233,0.000139035,0.000139035
7-Apr-20,,Prince Edward Island,Canada,22,0,0,Prince Edward Island,158234,0.000139035,0.000139035
8-Apr-20,,Prince Edward Island,Canada,25,3,3,Prince Edward Island,158235,0.000157993,0.000157993
9-Apr-20,,Prince Edward Island,Canada,25,0,0,Prince Edward Island,158236,0.000157992,0.000157992
10-Apr-20,,Prince Edward Island,Canada,25,0,0,Prince Edward Island,158237,0.000157991,0.000157991
11-Apr-20,,Prince Edward Island,Canada,25,0,0,Prince Edward Island,158238,0.00015799,0.00015799
12-Apr-20,,Prince Edward Island,Canada,25,0,0,Prince Edward Island,158239,0.000157989,0.000157989
13-Apr-20,,Prince Edward Island,Canada,25,0,0,Prince Edward Island,158240,0.000157988,0.000157988
14-Apr-20,,Prince Edward Island,Canada,25,0,0,Prince Edward Island,158241,0.000157987,0.000157987
15-Apr-20,,Prince Edward Island,Canada,26,1,1,Prince Edward Island,158242,0.000164305,0.000164305
16-Apr-20,,Prince Edward Island,Canada,26,0,0,Prince Edward Island,158243,0.000164304,0.000164304
17-Apr-20,,Prince Edward Island,Canada,26,0,0,Prince Edward Island,158244,0.000164303,0.000164303
18-Apr-20,,Prince Edward Island,Canada,26,0,0,Prince Edward Island,158245,0.000164302,0.000164302
19-Apr-20,,Prince Edward Island,Canada,26,0,0,Prince Edward Island,158246,0.000164301,0.000164301
20-Apr-20,,Prince Edward Island,Canada,26,0,0,Prince Edward Island,158247,0.0001643,0.0001643
21-Apr-20,,Prince Edward Island,Canada,26,0,0,Prince Edward Island,158248,0.000164299,0.000164299
22-Apr-20,,Prince Edward Island,Canada,26,0,0,Prince Edward Island,158249,0.000164298,0.000164298
23-Apr-20,,Prince Edward Island,Canada,26,0,0,Prince Edward Island,158250,0.000164297,0.000164297
24-Apr-20,,Prince Edward Island,Canada,26,0,0,Prince Edward Island,158251,0.000164296,0.000164296
25-Apr-20,,Prince Edward Island,Canada,26,0,0,Prince Edward Island,158252,0.000164295,0.000164295
26-Apr-20,,Prince Edward Island,Canada,26,0,0,Prince Edward Island,158253,0.000164294,0.000164294
27-Apr-20,,Prince Edward Island,Canada,26,0,0,Prince Edward Island,158254,0.000164293,0.000164293
28-Apr-20,,Prince Edward Island,Canada,27,1,1,Prince Edward Island,158255,0.000170611,0.000170611
29-Apr-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158256,0.00017061,0.00017061
30-Apr-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158257,0.000170609,0.000170609
1-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158258,0.000170607,0.000170607
2-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158259,0.000170606,0.000170606
3-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158260,0.000170605,0.000170605
4-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158261,0.000170604,0.000170604
5-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158262,0.000170603,0.000170603
6-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158263,0.000170602,0.000170602
7-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158264,0.000170601,0.000170601
8-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158265,0.0001706,0.0001706
9-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158266,0.000170599,0.000170599
10-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158267,0.000170598,0.000170598
11-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158268,0.000170597,0.000170597
12-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158269,0.000170596,0.000170596
13-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158270,0.000170595,0.000170595
14-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158271,0.000170593,0.000170593
15-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158272,0.000170592,0.000170592
16-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158273,0.000170591,0.000170591
17-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158274,0.00017059,0.00017059
18-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158275,0.000170589,0.000170589
19-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158276,0.000170588,0.000170588
20-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158277,0.000170587,0.000170587
21-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158278,0.000170586,0.000170586
22-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158279,0.000170585,0.000170585
23-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158280,0.000170584,0.000170584
24-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158281,0.000170583,0.000170583
25-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158282,0.000170582,0.000170582
26-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158283,0.000170581,0.000170581
27-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158284,0.000170579,0.000170579
28-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158285,0.000170578,0.000170578
29-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158286,0.000170577,0.000170577
30-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158287,0.000170576,0.000170576
31-May-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158288,0.000170575,0.000170575
1-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158289,0.000170574,0.000170574
2-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158290,0.000170573,0.000170573
3-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158291,0.000170572,0.000170572
4-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158292,0.000170571,0.000170571
5-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158293,0.00017057,0.00017057
6-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158294,0.000170569,0.000170569
7-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158295,0.000170568,0.000170568
8-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158296,0.000170567,0.000170567
9-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158297,0.000170565,0.000170565
10-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158298,0.000170564,0.000170564
11-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158299,0.000170563,0.000170563
12-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158300,0.000170562,0.000170562
13-Jun-20,,Prince Edward Island,Canada,27,0,0,Prince Edward Island,158301,0.000170561,0.000170561
22-Jan-20,,Quebec,Canada,0,-27,0,Quebec,8537674,0,0
23-Jan-20,,Quebec,Canada,0,0,0,Quebec,8537675,0,0
24-Jan-20,,Quebec,Canada,0,0,0,Quebec,8537676,0,0
25-Jan-20,,Quebec,Canada,0,0,0,Quebec,8537677,0,0
26-Jan-20,,Quebec,Canada,0,0,0,Quebec,8537678,0,0
27-Jan-20,,Quebec,Canada,0,0,0,Quebec,8537679,0,0
28-Jan-20,,Quebec,Canada,0,0,0,Quebec,8537680,0,0
29-Jan-20,,Quebec,Canada,0,0,0,Quebec,8537681,0,0
30-Jan-20,,Quebec,Canada,0,0,0,Quebec,8537682,0,0
31-Jan-20,,Quebec,Canada,0,0,0,Quebec,8537683,0,0
1-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537684,0,0
2-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537685,0,0
3-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537686,0,0
4-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537687,0,0
5-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537688,0,0
6-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537689,0,0
7-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537690,0,0
8-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537691,0,0
9-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537692,0,0
10-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537693,0,0
11-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537694,0,0
12-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537695,0,0
13-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537696,0,0
14-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537697,0,0
15-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537698,0,0
16-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537699,0,0
17-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537700,0,0
18-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537701,0,0
19-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537702,0,0
20-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537703,0,0
21-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537704,0,0
22-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537705,0,0
23-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537706,0,0
24-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537707,0,0
25-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537708,0,0
26-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537709,0,0
27-Feb-20,,Quebec,Canada,0,0,0,Quebec,8537710,0,0
28-Feb-20,,Quebec,Canada,1,1,1,Quebec,8537711,1.17E-07,1.17E-07
29-Feb-20,,Quebec,Canada,1,0,0,Quebec,8537712,1.17E-07,1.17E-07
1-Mar-20,,Quebec,Canada,1,0,0,Quebec,8537713,1.17E-07,1.17E-07
2-Mar-20,,Quebec,Canada,1,0,0,Quebec,8537714,1.17E-07,1.17E-07
3-Mar-20,,Quebec,Canada,1,0,0,Quebec,8537715,1.17E-07,1.17E-07
4-Mar-20,,Quebec,Canada,1,0,0,Quebec,8537716,1.17E-07,1.17E-07
5-Mar-20,,Quebec,Canada,2,1,1,Quebec,8537717,2.34E-07,2.34E-07
6-Mar-20,,Quebec,Canada,2,0,0,Quebec,8537718,2.34E-07,2.34E-07
7-Mar-20,,Quebec,Canada,3,1,1,Quebec,8537719,3.51E-07,3.51E-07
8-Mar-20,,Quebec,Canada,4,1,1,Quebec,8537720,4.69E-07,4.69E-07
9-Mar-20,,Quebec,Canada,4,0,0,Quebec,8537721,4.69E-07,4.69E-07
10-Mar-20,,Quebec,Canada,4,0,0,Quebec,8537722,4.69E-07,4.69E-07
11-Mar-20,,Quebec,Canada,8,4,4,Quebec,8537723,9.37E-07,9.37E-07
12-Mar-20,,Quebec,Canada,9,1,1,Quebec,8537724,1.05E-06,1.05E-06
13-Mar-20,,Quebec,Canada,17,8,8,Quebec,8537725,1.99E-06,1.99E-06
14-Mar-20,,Quebec,Canada,17,0,0,Quebec,8537726,1.99E-06,1.99E-06
15-Mar-20,,Quebec,Canada,24,7,7,Quebec,8537727,2.81E-06,2.81E-06
